spanish	reference	candidate	bleu	rogue	pos_reference	pos_candidate	bleu_pos	rogue_pos
Me pregunto cuánto tiempo tardará.	I wonder how long it's going to take.	I wonder how long it'll take.	36.74145494215666	0.7142857093877552	PRON VERB ADV ADV PRON AUX VERB PART VERB PUNCT	PRON VERB ADV ADV PRON AUX VERB PUNCT	70.37259479962373	0.9090909041322315
No puedo vivir sin tele.	I can't live without TV.	I can't live without TV.	100.00000000000004	0.999999995	PRON AUX ADV VERB ADP PROPN PUNCT	PRON AUX ADV VERB ADP PROPN PUNCT	100.00000000000004	0.999999995
No podría haberlo hecho sin ti. Gracias.	I couldn't have done it without you. Thank you.	I couldn't have done it without you.	68.72892787909726	0.9333333283555556	PRON AUX ADV VERB VERB PRON ADP PRON PUNCT VERB PRON PUNCT	PRON AUX ADV VERB VERB PRON ADP PRON PUNCT	71.65313105737896	0.999999995
Nada se consigue sin esfuerzo.	Nothing is achieved without effort.	Nothing can be achieved without effort.	43.47208719449914	0.7272727223140496	NOUN VERB VERB ADP NOUN PUNCT	PRON AUX VERB VERB ADP NOUN PUNCT	61.47881529512643	0.7999999952000001
Mucha gente vaga por la vida sin una meta.	Many people drift through life without a purpose.	A lot of people wander through life without a goal.	25.965358893403383	0.555555550617284	VERB NOUN VERB ADP NOUN ADP DET NOUN PUNCT	DET NOUN VERB NOUN VERB ADP PRON ADP DET NOUN PUNCT	48.326978309062206	0.9090909041322315
Hazme saber si necesito hacer cambios.	Let me know if I need to make any changes.	Let me know if I need to make changes.	75.16501147964685	0.9473684160664821	VERB PRON VERB ADP PRON VERB INTJ VERB PRON NOUN PUNCT	VERB PRON VERB ADP PRON VERB PART VERB NOUN PUNCT	54.182204258059556	0.8333333283333335
Creo que los exámenes están arruinando la educación.	I think exams are ruining education.	I think the exams are ruining education.	59.4603557501361	0.9230769181065088	PRON VERB NOUN VERB VERB NOUN PUNCT	PRON VERB DET NOUN VERB VERB NOUN PUNCT	59.4603557501361	0.8888888839506174
No podemos dormir por el ruido.	We can't sleep because of the noise.	We can't sleep because of the noise.	100.00000000000004	0.999999995	PRON AUX ADV VERB ADP DET DET NOUN PUNCT	PRON AUX ADV VERB ADP DET DET NOUN PUNCT	100.00000000000004	0.999999995
¿Llevas condones?	Do you have a condom?	Do you have condoms?	34.98330125272253	0.6666666617283951	VERB PRON VERB DET NOUN PUNCT	VERB PRON VERB NOUN PUNCT	40.93653765389909	0.8888888839506174
¿Un gato? preguntó el hombre viejo.	A cat? asked the old man.	“A cat?” the old man asked.	24.274588585366175	0.4999999950000001	NUM NOUN SYM VERB DET ADJ NOUN PUNCT	PUNCT NUM NOUN PUNCT PRON DET ADJ NOUN VERB PUNCT	22.957488466614326	0.7142857092857143
Haz lo que te diga.	Do whatever he tells you.	Do as I say.	10.400597689005304	0.22222221728395072	VERB PRON PRON VERB PRON PUNCT	VERB PRON PRON VERB PUNCT	57.89300674674101	0.999999995
Puedo ir caminando a la escuela en 10 minutos.	I can walk to school in 10 minutes.	I can walk to school in 10 minutes.	100.00000000000004	0.999999995	PRON AUX VERB ADP NOUN ADP NUM NOUN PUNCT	PRON AUX VERB ADP NOUN ADP NUM NOUN PUNCT	100.00000000000004	0.999999995
Ya son las once.	It's already eleven.	It's already 11:00.	17.965205598154213	0.6666666616666668	PRON VERB ADV NUM PUNCT	PRON VERB DET NUM PUNCT	30.213753973567677	0.7999999950000002
¿Puedo hablar con la Sra. Brown?	May I talk to Ms. Brown?	May I speak to Mrs. Brown?	27.054113452696992	0.6666666616666668	VERB PRON VERB ADP PROPN PUNCT PROPN PUNCT	VERB PRON VERB ADP PROPN PROPN PUNCT	61.29752413741059	0.999999995
Sí, zumo de naranja por favor, dice Mike.	Yes, orange juice please, says Mike.	Yeah, orange juice, please, says Mike.	52.53819788848316	0.6666666616666668	INTJ PUNCT NOUN NOUN VERB PUNCT VERB PROPN PUNCT	INTJ PUNCT NOUN NOUN PUNCT INTJ PUNCT VERB PROPN PUNCT	52.53819788848316	0.999999995
¡Ah! es una interjección.	Ah! is an interjection.	Ah, it's an interjection.	32.46679154750991	0.4999999950000001	INTJ PUNCT VERB DET NOUN PUNCT	INTJ PUNCT PRON VERB DET NOUN PUNCT	48.892302243490086	0.9090909041322315
¿Qué quieres?	What do you want?	What do you want?	100.00000000000004	0.999999995	PRON VERB PRON VERB PUNCT	PRON VERB PRON VERB PUNCT	100.00000000000004	0.999999995
Tengo una cuenta pendiente contigo.	I have a bone to pick with you.	I have an outstanding account with you.	22.811360354329615	0.5333333283555556	PRON VERB DET NOUN PART VERB ADP PRON PUNCT	PRON VERB DET ADJ NOUN ADP PRON PUNCT	31.708476589333063	0.8571428521428571
¿Necesitas que te dé algo de dinero?	Do you need me to give you some money?	Do you need me to give you some money?	100.00000000000004	0.999999995	VERB PRON VERB PRON AUX VERB PRON DET NOUN PUNCT	VERB PRON VERB PRON AUX VERB PRON DET NOUN PUNCT	100.00000000000004	0.999999995
París es la ciudad más bonita del mundo.	Paris is the most beautiful city in the world.	Paris is the most beautiful city in the world.	100.00000000000004	0.999999995	PROPN VERB ADV ADV ADJ NOUN ADP DET NOUN PUNCT	PROPN VERB ADV ADV ADJ NOUN ADP DET NOUN PUNCT	100.00000000000004	0.999999995
¡Eh! Puede que no tenga dinero, pero todavía tengo mi orgullo.	Hey, I may have no money, but I still have my pride.	I may not have any money, but I still have my pride.	61.37420749312193	0.7999999950000002	INTJ PUNCT PRON AUX VERB DET NOUN CCONJ VERB PRON VERB VERB PRON NOUN PUNCT	PRON AUX ADV VERB DET NOUN CCONJ VERB PRON VERB VERB PRON NOUN PUNCT	75.33291439517507	0.874999995
Tengo un sueño.	I have a dream.	I have a dream.	100.00000000000004	0.999999995	PRON VERB DET NOUN PUNCT	PRON VERB DET NOUN PUNCT	100.00000000000004	0.999999995
Esta es mi amiga Rachel, fuimos al instituto juntos.	This is my friend Rachel. We went to high school together.	This is my friend Rachel, we went to high school together.	67.03420896351791	0.8181818131818183	VERB PRON VERB PRON PROPN PUNCT PRON VERB PRON NOUN NOUN ADV PUNCT	PRON VERB PRON PRON PROPN PRON PRON VERB PRON NOUN NOUN ADV PUNCT	61.000344570143675	0.999999995
El coste de la vida ha aumentado drásticamente.	The cost of life increased drastically.	The cost of living has risen dramatically.	22.089591134157878	0.4615384565680473	DET NOUN ADP NOUN VERB ADV PUNCT	DET NOUN ADP NOUN VERB VERB ADV PUNCT	66.87403049764224	0.999999995
Todo lo que es inventado es verdadero.	All that which is invented, is true.	Everything that's invented is true.	19.692104496063735	0.36363635867768596	ADV PRON VERB PRON VERB PUNCT VERB ADJ PUNCT	PRON PRON VERB VERB VERB ADJ PUNCT	25.12715770770114	0.8888888839506174
Sorprenderse, extrañarse, es comenzar a entender.	To be surprised, to wonder, is to begin to understand.	To be surprised, to be missed, is to begin to understand.	69.97522298221911	0.874999995	ADV VERB ADJ AUX ADV VERB PUNCT VERB PART VERB PART VERB PUNCT	ADV VERB ADJ AUX PART VERB VERB PUNCT VERB PART VERB PART VERB PUNCT	69.97522298221911	0.999999995
No cabe duda de que el universo es infinito.	There's no doubt that the universe is infinite.	There is no doubt that the universe is infinite.	75.98356856515926	0.874999995	ADV VERB DET VERB ADP DET NOUN VERB ADJ PUNCT	ADV VERB DET VERB ADP DET NOUN VERB ADJ PUNCT	100.00000000000004	0.999999995
Para ser perfecta sólo le faltaba un defecto.	To be perfect she lacked just one defect.	To be perfect, he was missing only one defect.	23.462350320527996	0.4705882303114187	PART VERB ADJ PRON VERB DET NUM NOUN PUNCT	PART VERB ADJ PUNCT PRON VERB VERB DET NUM NOUN PUNCT	50.2257393728312	0.999999995
Y sin embargo, también lo contrario es siempre verdadero.	And yet, the contrary is always true as well.	And yet the opposite is always true.	19.324558191221733	0.6249999950781252	CCONJ ADV PUNCT DET NOUN VERB ADV ADJ ADV ADJ PUNCT	CCONJ ADV DET ADV VERB ADV ADJ PUNCT	25.53287643145003	0.7692307642603551
No vemos las cosas según son, sino según somos.	We don't see things as they are, but as we are.	We do not see things as they are, but as we are.	77.4403141014203	0.8571428521541952	PRON VERB ADV VERB NOUN ADP PRON VERB PUNCT CCONJ ADP PRON VERB PUNCT	PRON VERB ADV VERB NOUN ADP PRON VERB PUNCT CCONJ ADP PRON VERB PUNCT	100.00000000000004	0.999999995
El mundo es una jaula de locos.	The world is a den of crazies.	The world is a cage of fools.	38.260294162784454	0.7142857092857143	DET NOUN VERB DET NOUN ADV ADJ PUNCT	DET NOUN VERB DET NOUN ADP NOUN PUNCT	54.10822690539397	0.7272727223140496
Me encontraste donde nadie estaba buscando.	You found me where no one else was looking.	You found me where no one was looking.	66.90484408935988	0.9411764656055364	ADV VERB PRON ADV DET NOUN ADV VERB VERB PUNCT	ADV VERB PRON ADV DET NOUN VERB VERB PUNCT	66.90484408935988	0.999999995
¡¿Cómo que no sabes?!	What do you mean you don't know?!	What do you mean, you don't know?	59.694917920196445	0.6666666616666668	PRON VERB PRON VERB PRON VERB ADV VERB VERB PUNCT	PRON VERB PRON VERB INTJ PRON VERB ADV VERB PUNCT	56.234132519034915	0.8888888839506174
Pareces estúpido.	You look stupid.	You look stupid.	100.00000000000004	0.999999995	INTJ VERB ADJ PUNCT	INTJ VERB ADJ PUNCT	100.00000000000004	0.999999995
Creo que me voy a ir a la cama.	I think I'm gonna go to sleep.	I think I'm going to bed.	24.0785655451027	0.6153846104142012	PRON VERB PRON VERB PRON VERB ADP PRON PUNCT	PRON VERB PRON VERB VERB INTJ INTJ PUNCT	33.764591090632756	0.749999995
Tengo que ir de compras, estaré de vuelta en una hora.	I have to go shopping. I'll be back in an hour.	I have to go shopping, I'll be back in an hour.	76.11606003349888	0.9090909040909091	PRON VERB ADV VERB PRON VERB PRON AUX VERB ADV ADP DET NOUN PUNCT	PRON VERB ADV VERB INTJ INTJ PRON AUX VERB ADV ADP NUM NOUN PUNCT	48.41524713034602	0.823529406782007
Me llamo Jack.	My name is Jack.	My name is Jack.	100.00000000000004	0.999999995	PRON NOUN VERB PROPN PUNCT	PRON NOUN VERB PROPN PUNCT	100.00000000000004	0.999999995
Me gusta mucho.	I like it very much.	I like it a lot.	32.46679154750991	0.5999999950000001	PRON VERB PRON ADV ADV PUNCT	PRON VERB PRON DET NOUN PUNCT	32.46679154750991	0.6666666617283951
¿Nos vemos mañana?	We're meeting up tomorrow?	See you tomorrow?	24.880469496253564	0.2857142808163266	PRON VERB VERB ADP PROPN PUNCT	VERB PRON INTJ PUNCT	12.750736437345598	0.4444444395061729
¿Cómo se dice eso en italiano?	How do you say that in Italian?	How do you say that in Italian?	100.00000000000004	0.999999995	AUX VERB PRON VERB ADP PRON ADJ PUNCT	AUX VERB PRON VERB ADP PRON ADJ PUNCT	100.00000000000004	0.999999995
¿Está lejos de aquí?	Is it far from here?	Is it far from here?	100.00000000000004	0.999999995	VERB VERB ADV ADV ADV PUNCT	VERB VERB ADV ADV ADV PUNCT	100.00000000000004	0.999999995
¡Estas cosas no son mías!	These things aren't mine!	These things aren't mine!	100.00000000000004	0.999999995	DET NOUN VERB PRON VERB PUNCT	DET NOUN VERB PRON VERB PUNCT	100.00000000000004	0.999999995
Gracias, es todo.	Thanks, that's all.	Thank you, that's all.	50.81327481546149	0.5714285665306124	INTJ VERB DET VERB DET PUNCT	VERB PRON DET PRON VERB DET PUNCT	27.77619034011791	0.749999995
¿Bailas conmigo?	Would you like to dance with me?	You dancing with me?	21.82269148961668	0.36363635900826446	AUX PRON VERB INTJ VERB ADP PRON PUNCT	ADV VERB ADP PRON PUNCT	36.70124608961282	0.7272727223140496
¿Qué hora es?	What time is it?	What time is it?	100.00000000000004	0.999999995	VERB PRON VERB PRON PUNCT	VERB PRON VERB PRON PUNCT	100.00000000000004	0.999999995
¿De dónde vienes?	Where are you from?	Where did you come from?	19.304869754804482	0.6666666617283951	VERB VERB PRON ADV PUNCT	ADV AUX PRON VERB ADP PUNCT	11.478744233307168	0.39999999520000007
Italia es un país muy bonito.	Italy is a very beautiful country.	Italy is a very nice country.	48.892302243490086	0.8333333283333335	PROPN VERB DET ADV ADJ NOUN PUNCT	PROPN VERB DET ADV ADJ NOUN PUNCT	100.00000000000004	0.999999995
¡No es culpa mía!	It's not my fault!	It's not my fault!	100.00000000000004	0.999999995	PRON VERB DET PRON NOUN PUNCT	PRON VERB DET PRON NOUN PUNCT	100.00000000000004	0.999999995
Me gustaría quedarme por una noche.	I'd like to stay for one night.	I'd like to stay for one night.	100.00000000000004	0.999999995	PRON AUX VERB ADV VERB ADP NUM NOUN PUNCT	PRON AUX VERB ADV VERB ADP NUM NOUN PUNCT	100.00000000000004	0.999999995
¿Puedes marcarme el número? El teléfono está muy alto.	Could you dial for me? The telephone is too high.	Can you dial my number? Mm-hmm. Phone's too high.	16.59038701421971	0.42105262659279785	AUX PRON VERB ADP PRON SYM DET NOUN VERB ADV ADJ PUNCT	AUX PRON VERB PRON NOUN SYM NUM PUNCT PRON VERB ADV ADJ PUNCT	30.57690288450511	0.7368421002770082
¿Hay algún albergue juvenil cerca de aquí?	Is there a youth hostel near here?	Is there a youth hostel near here?	100.00000000000004	0.999999995	VERB VERB DET NOUN NOUN VERB ADV PUNCT	VERB VERB DET NOUN NOUN VERB ADV PUNCT	100.00000000000004	0.999999995
¿Dónde están las duchas?	Where are the showers?	Where are the showers?	100.00000000000004	0.999999995	ADV VERB DET NOUN PUNCT	ADV VERB DET NOUN PUNCT	100.00000000000004	0.999999995
¡Abra la boca!	Open your mouth!	Open your mouth!	100.00000000000004	0.999999995	VERB PRON NOUN PUNCT	VERB PRON NOUN PUNCT	100.00000000000004	0.999999995
¿Es grave?	Is it bad?	Is it serious?	35.35533905932737	0.6666666616666668	VERB PRON ADJ PUNCT	VERB PRON ADJ PUNCT	100.00000000000004	0.999999995
He perdido mi monedero.	I have lost my wallet.	I lost my purse.	20.80119537801062	0.6666666617283951	PRON VERB VERB PRON NOUN PUNCT	PRON VERB PRON NOUN PUNCT	62.210084312905316	0.999999995
Yo estoy de acuerdo.	I agree with you.	I agree.	0.0	0.6666666622222223	PRON VERB ADP PRON PUNCT	PRON VERB PUNCT	0.0	0.8571428522448981
Amar a alguien no es nunca un desperdicio.	Love is never wasted.	Loving someone is never a waste.	14.535768424205482	0.39999999520000007	PRON VERB ADV ADJ PUNCT	VERB PRON VERB ADV DET NOUN PUNCT	26.269098944241588	0.7272727223140496
La vida es lo que te pasa mientras estás ocupado haciendo otros planes.	Life is what happens to you while you're busy making other plans.	Life is what happens to you while you're busy making other plans.	100.00000000000004	0.999999995	NOUN VERB PRON VERB ADP PRON ADP PRON VERB ADV VERB ADJ NOUN PUNCT	NOUN VERB PRON VERB ADP PRON ADP PRON VERB ADV VERB ADJ NOUN PUNCT	100.00000000000004	0.999999995
No desear es lo mismo que poseer.	Not wanting is the same as having.	Not wanting is the same as possessing.	70.71067811865478	0.8571428521428571	ADV VERB VERB DET ADJ PRON VERB PUNCT	ADV VERB VERB DET ADJ DET VERB PUNCT	59.4603557501361	0.9090909041322315
Es muy sexy.	He's very sexy.	It's very sexy.	59.460355750136046	0.6666666616666668	PRON VERB ADV ADJ PUNCT	PRON VERB ADV ADJ PUNCT	100.00000000000004	0.999999995
No eres lo bastante rápido.	You're not fast enough.	You're not fast enough.	100.00000000000004	0.999999995	ADV VERB ADV ADV ADV PUNCT	ADV VERB ADV ADV ADV PUNCT	100.00000000000004	0.999999995
¡Déjame en paz!	Leave me alone!	Leave me alone!	100.00000000000004	0.999999995	VERB PRON ADV PUNCT	VERB PRON ADV PUNCT	100.00000000000004	0.999999995
"Pásame la sal, por favor. ""Aquí tienes."""	"Pass me the salt, please. ""Here you are."""	"Give me the salt, please. ""Here you go."""	70.16035864257111	0.7777777727777778	VERB VERB DET NOUN PUNCT INTJ PRON VERB ADV PRON VERB PUNCT SYM	VERB PRON DET NOUN PUNCT INTJ PRON VERB ADV PRON VERB PUNCT SYM	84.23626743789745	0.999999995
¡Hay demasiadas cosas que hacer!	There are too many things to do!	There are too many things to do!	100.00000000000004	0.999999995	PRON VERB DET ADJ NOUN PRON VERB PUNCT	PRON VERB DET ADJ NOUN PRON VERB PUNCT	100.00000000000004	0.999999995
¿Cuántos años tienes?	How old are you?	How old are you?	100.00000000000004	0.999999995	ADV ADJ VERB PRON PUNCT	ADV ADJ VERB PRON PUNCT	100.00000000000004	0.999999995
Vamos, juega conmigo, ¡estoy tan aburrido!	Come on, play with me, I'm so bored!	Come on, play with me, I'm so bored!	100.00000000000004	0.999999995	INTJ INTJ INTJ VERB INTJ PRON INTJ PRON VERB ADV ADJ PUNCT	INTJ INTJ INTJ VERB INTJ PRON INTJ PRON VERB ADV ADJ PUNCT	100.00000000000004	0.999999995
¡Ni siquiera pienses en comerte mi chocolate!	Don't you even think of eating my chocolate!	Don't even think about eating my chocolate!	37.70794596593207	0.7999999950222222	ADV VERB PRON ADV VERB PRON VERB PRON NOUN PUNCT	AUX ADV ADV VERB ADP PRON VERB NOUN PUNCT	15.359671865421094	0.8333333284722222
Gracias a ti he perdido mi apetito.	Thanks to you I've lost my appetite.	Thanks to you, I've lost my appetite.	59.694917920196445	0.8571428521428571	VERB ADV PRON PRON VERB VERB PRON NOUN PUNCT	ADV VERB PRON VERB PRON VERB VERB PRON NOUN PUNCT	57.21248424548516	0.999999995
Ha pasado tanto tiempo desde la última vez que fui a Disneyland con mi familia.	It has been so long since I last went to Disneyland with my family.	It's been so long since I last went to Disneyland with my family.	85.59471626823614	0.8888888838957477	PRON VERB ADV ADV ADV ADP PRON ADV VERB ADP PRON ADP PRON PRON PUNCT	PRON VERB ADV ADV ADV ADP PRON ADV VERB ADP PRON ADP PRON PRON PUNCT	100.00000000000004	0.999999995
Hace tanto calor que podrías cocer huevos sobre el capó de un coche.	It's so hot that you could cook an egg on the hood of a car.	It's so hot you could cook eggs on the hood of a car.	54.084391427678554	0.8571428521683674	PRON VERB ADV ADJ ADP PRON AUX VERB DET NOUN ADP DET NOUN ADP DET NOUN PUNCT	PRON VERB ADV ADJ PRON AUX VERB NOUN ADP DET NOUN ADP DET NOUN PUNCT	64.59139467348548	0.999999995
¿Quién no conoce este problema?	Who doesn't know this problem?!	Who doesn't know this problem?	84.64817248906144	0.7999999950000002	PRON VERB ADV VERB DET NOUN VERB PUNCT	PRON VERB ADV VERB DET NOUN PUNCT	72.89545183625967	0.999999995
Hoy hace mucho calor.	It's very hot today.	It's so hot today.	42.72870063962342	0.749999995	PRON VERB ADV ADJ ADV PUNCT	PRON VERB ADV ADJ ADV PUNCT	100.00000000000004	0.999999995
Nadie vino.	Nobody came.	Nobody came.	0.0	0.999999995	PRON VERB PUNCT	PRON VERB PUNCT	0.0	0.999999995
Nunca he visto una nevera roja.	I have never seen a red refrigerator.	I've never seen a red fridge.	37.68499164492418	0.6153846104142012	PRON VERB ADV VERB DET NOUN NOUN PUNCT	PRON VERB ADV VERB DET ADJ NOUN PUNCT	59.4603557501361	0.9230769181065088
